"","Tweet","Time Stamp","Twitter Handle","Latitude","Longitude","Topic"
"517","Why we vote @realDonaldTrump - This bimbo giving opinion on anything other than nudity!!  Miley: Trump Says ‘Stupid Ass Sexist S**t’","Sun Mar 27 14:51:37 +0000 2016","duesouth44",27.698682,"-83.804475","feminism"
"518","Frozen : Another Male Bashing  Feminised 'Superwoman' Propaganda Animation https://t.co/UP6Vp0ibVW @realDonaldTrump @EricTrump","Sun Mar 27 15:05:23 +0000 2016","LencoMatt",38.8808445,"-77.101999","feminism"
"519","@ScottNevins I'll go Bernie or @HillaryClinton just never Trump or anyone who perpetuates hate  racism and sexism. #JustVote","Sun Mar 27 16:15:34 +0000 2016","OhHellKel",37.347565,"-108.5773135","feminism"
"520","@CNNSotu @jaketapper @realDonaldTrump isn't particularly sexist: tweets women equally  like men. Wrong: he sd consider their vulnerability","Sun Mar 27 16:43:17 +0000 2016","GJElvidge",51.36215,"1.1290525","feminism"
"521","@DefundPPNOW @catherine333777 @TeamTrumpNC @saul42 @grump7557 @realDonaldTrump NOPE. CRUDCRUZ IS GOING DOWN THE TUBES. #LyinTed is FINI'","Sun Mar 27 17:56:15 +0000 2016","SamanthaBurges",22.3073495,"114.168002","reproductive_rights"
"522","@realDonaldTrump How will you PROTECT the UNBORN?  #DefundPP","Sun Mar 27 21:40:42 +0000 2016","LoriDenham1",47.9599495,"-122.2317885","reproductive_rights"
"523","@timjabel @TheGreatFeather @realDonaldTrump @PPFA https://t.co/cL7YLGgBq6","Sun Mar 27 21:57:56 +0000 2016","girl_iowagirl20",41.6840135,"-93.785115","reproductive_rights"
"524","@realDonaldTrump give me a break! U couldn't squash a grape in a fruit fight Chump! https://t.co/G3AitfYnJs","Sun Mar 27 22:42:38 +0000 2016","BrionnaBaldiazn",39.713563,"-104.9220935","violence_against_women"
"525","@loudobbsnews @BreitbartNews you fucking turd dobbs this article drips with misogyny+ there's no defense for you @realDonaldTrump @FoxNews","Sun Mar 27 23:33:06 +0000 2016","Bruins_Fatalist",36.596299,"-121.879033","men"
"526","@shawn_larkin @rosemarylowe105 @realDonaldTrump @Independent Like I said  she was paid off and gagged. She said she was raped UNDER OATH.","Mon Mar 28 03:34:39 +0000 2016","Winkster15",43.6120725,"-116.399697","violence_against_women"
"527","@seanhannity poll BS.@realDonaldTrump is beating all others.Cruz will not beat Hillary. Independents  Dems and left leaning repub never Cruz","Mon Mar 28 14:32:52 +0000 2016","franceslewis123",28.4838475,"-82.534354","professional_gap"
"528","Donald Trump on Why He Made Sexist Comments: 'I Never Thought I Would Run For Office' https://t.co/HcmxlLBw7E  AUDIO https://t.co/Zj9bgetAZ2","Mon Mar 28 14:55:36 +0000 2016","rosierifka",32.6782075,"-83.1738665","feminism"
"529","@amandacarpenter takes selfie with condoms left beside her....@CNN @FoxNews @realDonaldTrump https://t.co/OikavTBP9t","Mon Mar 28 16:03:21 +0000 2016","clanton_jim",31.1688935,"-100.0768885","reproductive_rights"
"530","@TheRoot @scrippscollege  Where's the racism? @realDonaldTrump #wipolitics #Wisconsin4Trump #NeverKasich #NeverHillary #CAPrimary","Mon Mar 28 16:52:29 +0000 2016","miksu2006",45.188407,"-68.984705","intersectionality"
"531","@mashable It boils the election down to whether you view women as people  if so vote for Hillary/Bernie. Trump is sexist but not the others.","Mon Mar 28 21:03:24 +0000 2016","KlERANC0NL0N",40.780709,"-73.9685415","feminism"
"532","Trump is too damaged to win the General! Hillary will make mincemeat out of him! Only hope is Cruz! https://t.co/rApEPO3lrN","Mon Mar 28 22:30:01 +0000 2016","SHARONHAYNES12",42.8659365,"-88.3286565","violence_against_women"
"533","@ScottBaio @Veteran4Trump @realDonaldTrump they accuse ppl if racism bc they can't win the argument  and they want to shut you up.","Tue Mar 29 00:58:30 +0000 2016","kaiaka",39.1701115,"-77.26434","intersectionality"
"534","@Dr_Tad and calling Hillary vulgar for staying in her marriage is both deeply sexist and unforgivably apologetic for Trump's insane misogyny","Tue Mar 29 03:41:26 +0000 2016","blackmadonnachi",52.354728,"4.9040535","men"
"535","Trump Fights Sexism With Ugly Heidi Cruz Retweet -- NYMag He calls Spade a Spade https://t.co/gmPjyQphLI","Tue Mar 29 04:08:46 +0000 2016","784578GGBATski",39.8902325,"-82.7410435","feminism"
"536","Donald Trump was building an empire while this Hippie Socialist was unemployed/having rape fantasys! #DontGetBerned https://t.co/FtJcjAaLPb","Tue Mar 29 06:06:27 +0000 2016","mattkola1776",26.0781705,"-80.285189","violence_against_women"
"537","@FoxNews @realDonaldTrump complete bunkum.he's a misogynistic old fool.he's constantly attacks Megyn.any respect I had for you is no more","Tue Mar 29 10:30:22 +0000 2016","buscema50",53.5428655,"-2.1168695","men"
"538",".@realDonaldTrump You should have said 'Last time I checked it was 2016 &amp; as a supporter of feminism  I support a woman posing how she's fit","Tue Mar 29 13:25:10 +0000 2016","DeAnneHolliday",34.0207895,"-118.4119065","feminism"
"539","@realDonaldTrump fuck you  your misogyny  and your grimy little hands","Tue Mar 29 14:01:27 +0000 2016","margowindler",40.1972405,"-85.39135","men"
"540","@kasie Ask @benensonj how is @HillaryClinton face @realDonaldTrump misogynist lies if she's troubled debating  facts w/classy #Bernie2016","Tue Mar 29 14:44:05 +0000 2016","leonitis0812",42.235032,"-87.946491","men"
"541","@TheGrapesOfWisc @CBSNews @realDonaldTrump nice!","Tue Mar 29 15:25:18 +0000 2016","JoshElsom",31.1688935,"-100.0768885","violence_against_women"
"542","Why Donald Trump Is A Feminist https://t.co/jdTgrDRSU7 via @dailycaller","Tue Mar 29 16:22:42 +0000 2016","thethomkatsays",27.698682,"-83.804475","feminism"
"543","Why Donald Trump Is A Feminist https://t.co/jdTgrDRSU7 via @dailycaller","Tue Mar 29 16:30:00 +0000 2016","thethomkatsays",27.698682,"-83.804475","feminism"
"544","@scottisbell_ @nellalda @realDonaldTrump nope  I do t support this sexist guy.","Tue Mar 29 18:26:40 +0000 2016","BecerrilEileen",33.921924,"-117.21792","feminism"
"545","@Cindi17676629 just what we have together? It's been analyzed more than any of Bill Clintons rape victims @MichaelEGrunder @realDonaldTrump","Tue Mar 29 19:02:22 +0000 2016","Acoatain",39.7393005,"-89.2665075","violence_against_women"
"546","@Cindi17676629 where underage prostitutes were present (stat.rape) @MichaelEGrunder @realDonaldTrump","Tue Mar 29 19:04:36 +0000 2016","Acoatain",39.7393005,"-89.2665075","violence_against_women"
"547","And @realDonaldTrump treated her like a rape victim-shame the victim https://t.co/NoHz36KpXl","Tue Mar 29 21:41:43 +0000 2016","ZoeyTur",34.0207895,"-118.4119065","violence_against_women"
"548","Now I know where @realDonaldTrump came from-1960's. He just referred to his assistant as 'My girl' #MadMen #DonDraper #yuck","Tue Mar 29 22:23:59 +0000 2016","pamsiegelzarte",32.3029315,"-110.892878","violence_against_women"
"549","No candidate or GOP establishment member is as rich/successful and tough as Donald Trump. Eat your heart out  sour grapes! #TrumpSuperpowers","Tue Mar 29 23:43:41 +0000 2016","cindylou88881",29.838495,"-95.4464865","violence_against_women"
"550","The @realDonaldTrump emphatically stresses he 'does not discard people.' #exceptwives #StopTrump #stopvictimblaming","Wed Mar 30 01:52:41 +0000 2016","notyourmamasfem",36.319486,"-119.3195265","violence_against_women"
"551","@Toure Yeah  it is completely irrelevant with respect to the law.  @realDonaldTrump is a douche.  His 1st wife claimed he raped her. #scum","Wed Mar 30 03:19:28 +0000 2016","Writer614",39.9946835,"-82.985772","violence_against_women"
"552","@realDonaldTrump #littlehands #waronwomen #sexist #duckingdonald @julie4truth @flyinldy #nevertrump #cheetoskin https://t.co/XBkOoI5MhZ","Wed Mar 30 04:21:16 +0000 2016","JaneWayne2010",36.0095335,"-86.5610175","feminism"
"553","OnTape #michellefields BATTERED @realDonaldTrump as much as @CLewandowski_ BATTERED Michelle #IStandWithCorey #coreylewandowski #trump2016","Wed Mar 30 06:24:23 +0000 2016","LuvAnIntp",33.926652,"-117.8648185","violence_against_women"
"554","So @GOP @GOPSenFinance @RNC you should embrace @realDonaldTrump he represents everything about your racist bigoted homophobic sexist party","Wed Mar 30 08:49:43 +0000 2016","Jim_Cressman",42.9488405,"-81.2487865","feminism"
"555","@realDonaldTrump if SHE had (fill in the blanks) she wouldn't have been battered.  It's her fault she got (fill in the blank)  #nevertrump","Wed Mar 30 10:32:25 +0000 2016","In2why",38.0033755,"-79.420865","violence_against_women"
"556","@sswinkgma @rickklein @realDonaldTrump @DavidMuir @GMA Translation: 'I gotta be racist  sexist and xenophobic at all times!'","Wed Mar 30 11:17:28 +0000 2016","charleslfreemn",34.0207895,"-118.4119065","feminism"
"557","@goprapebuster So Bernie Groupie Rachel is admitting how much Bernie lies his ass off? Bernie lies as much as Trump on this issue.","Wed Mar 30 11:48:34 +0000 2016","ErnestLamonica",40.6708795,"-73.8311875","violence_against_women"
"558","@Campaign_Trump @realDonaldTrump  Its ironic; women want equal everything they want 2b Marines but when bumped they cry sexism -go figure!","Wed Mar 30 12:41:59 +0000 2016","WHITE72MAN",35.1704985,"-79.861034","feminism"
"559","@sane_american @ToddDracula @realDonaldTrump Did your mommy scrape your tool with her false teeth again?When she does that to me I punch her","Wed Mar 30 13:48:48 +0000 2016","OwenWeb92817548",39.7282065,"-85.8963995","violence_against_women"
"560","Eerie how similar @realDonaldTrump and OJ sound in their 'she assaulted ME' defense. #birdsofafeather #victimblaming","Wed Mar 30 13:49:50 +0000 2016","LMKrules",39.087055,"-77.1631025","violence_against_women"
"561","The media  @tedcruz   @realDonaldTrump   and the GOP have given America a Clinton presidency. #kellyfile is rejoicing!#feminism #bias","Wed Mar 30 14:03:40 +0000 2016","MLinout",39.025837,"-94.6559455","feminism"
"562","@DarrenKavinoky this is what gets press attention? They go after #DonaldTrump hit man  not Trump's string of lies  vitriol  misogyny.","Wed Mar 30 14:12:58 +0000 2016","donnaos",38.3045585,"-92.4367735","men"
"563","I want Donald trump to be punched in the face by a Mexican lesbian feminist babe","Wed Mar 30 15:39:51 +0000 2016","ScienceLabrador",38.0034665,"-87.5746905","feminism"
"564","@DefundPPNOW @wolverinenyc1 @heidicruz I campaignfor @tedcruz. I'd die before vote for Trump. That said  DT's wife isn't Comm or porn star","Wed Mar 30 15:47:14 +0000 2016","BetheHuntington",41.5372335,"-72.80198","reproductive_rights"
"565","If I’m reading this right  Trump wants back-alley abortions to be the norm again. https://t.co/OmgfWrGFbw","Wed Mar 30 18:50:45 +0000 2016","JamilSmith",40.7235455,"-74.0034755","reproductive_rights"
"566","@realDonaldTrump thinks there should be a punishment for a women who have an #abortion what about the guy? @PPact @hardball_chris","Wed Mar 30 19:03:35 +0000 2016","eddiemonsoon",45.541063,"-122.840863","reproductive_rights"
"567",".@realdonaldtrump to MSNBC: 'You have to ban' abortion and 'there has to be some form of punishment' for women who have an abortion.","Wed Mar 30 19:21:34 +0000 2016","AshleyKFOX_CBS",31.793368,"-106.4174305","reproductive_rights"
"568","Donald Trump Endorses 'Some Form of Punishment' for Women Who Get Abortions by @LukeBrinker https://t.co/IIzY0hxD2d via @MicNews","Wed Mar 30 19:21:56 +0000 2016","directorrector",41.247669,"-85.855172","reproductive_rights"
"569","@hardball_chris tore @realDonaldTrump a new a-hole for position to 'punish' women for having an abortion. Republicans...#dumpthetrump","Wed Mar 30 19:25:30 +0000 2016","edwardsbeck",40.289532,"-76.8415065","reproductive_rights"
"570","Give ot up   Trump says if Abortion is made illegal   people should be punished if they break that law https://t.co/K1SpQkA7Of","Wed Mar 30 19:29:16 +0000 2016","SeminariansDad",42.3298795,"-89.0166785","reproductive_rights"
"571","@realDonaldTrump has such strange ideas of how US is operating - vets not being cared for  women who have abortions should be punished @CNN","Wed Mar 30 19:34:05 +0000 2016","max843",39.284713,"-76.620482","reproductive_rights"
"572","I'm definitely prolife but punishing women on top of a difficult enough decision is absurd. Donald Trump is a fool.  https://t.co/nIgO9i9vil","Wed Mar 30 19:39:46 +0000 2016","tdrizzler_",34.7519365,"-92.131274","reproductive_rights"
"573","For those who think @realDonaldTrump’s abortion comments are different from the rest of the GOP: https://t.co/IAgQYsAYSs","Wed Mar 30 19:39:46 +0000 2016","charles_gaba",42.57507,"-83.2658495","reproductive_rights"
"574","Donald Trump just said women should punished for having abortions.   Women everywhere: https://t.co/JhxRLmzOgw","Wed Mar 30 19:43:18 +0000 2016","sonjatrier",38.898603,"-77.0143985","reproductive_rights"
"575","Except if they need an abortion @realDonaldTrump  https://t.co/cd3lahNtCt","Wed Mar 30 19:43:29 +0000 2016","linkelover",41.5673645,"-87.5528075","reproductive_rights"
"576","@GOP RNC tweeted 'We agree with Donald Trump that if abortion becomes illegal women should be sent to jail for murdering their fetuses.'","Wed Mar 30 19:45:24 +0000 2016","SenStripmine",40.785951,"-74.485163","reproductive_rights"
"577","@AnnLadeana @steph93065 @DanScavino @realDonaldTrump @BreitbartNews cleaning up Washington is even more important.","Wed Mar 30 19:45:58 +0000 2016","RussBaker8",42.987736,"-82.466475","professional_gap"
"578","@realDonaldTrump Horrified at what media is doing about abortion/punishment comment! Say they can do public service on abortion counseling.","Wed Mar 30 19:47:33 +0000 2016","kathyrybolt",32.7749375,"-96.6021425","reproductive_rights"
"579","Any women who votes for Trump is taking back Women's rights 100 years. Shame on @realDonaldTrump for his abortion comments! #punishwomen","Wed Mar 30 19:52:42 +0000 2016","georgefayner",41.1602505,"-81.3504345","reproductive_rights"
"580","DONALD TRUMP CONSIDERS 'PUNISHMENT' FOR WOMEN WITH ABORTIONS  SEND TO 'ILLEGAL PLACES' https://t.co/KXYbU8JNLn","Wed Mar 30 19:57:40 +0000 2016","RATbuster133",40.0730405,"-74.7243235","reproductive_rights"
"581","GOP front runner @realDonaldTrump says women who receive an abortion should be punished. Fucking absurd #MakeDonaldDrumpfAgain","Wed Mar 30 20:09:56 +0000 2016","TheHomieKV",44.935084,"-123.029015","reproductive_rights"
"582","@rchandler312 @HillaryClinton @alivitali @MSNBC Trump said he would ban abortion thats making it illegal good grief go back and listen again","Wed Mar 30 20:11:18 +0000 2016","marygray6028",27.698682,"-83.804475","reproductive_rights"
"583","“The inept thing Donald Trump said about women who have abortions is making pro-lifers cringe”? Really? Save it. https://t.co/5saL0s13nG","Wed Mar 30 20:11:26 +0000 2016","JamilSmith",40.7235455,"-74.0034755","reproductive_rights"
"584","BBC News - Donald Trump: Women should be punished for illegal abortions https://t.co/ihY51hx5L4","Wed Mar 30 20:11:43 +0000 2016","c_hellowell",52.08032,"-2.3598375","reproductive_rights"
"585","Wonder how the rest of the @GOP feels about @realDonaldTrump's verbal assault on women &amp; reproductive justice? So much for being a big tent","Wed Mar 30 20:25:13 +0000 2016","mattcorridoni",41.1179365,"-77.604684","reproductive_rights"
"586","@realDonaldTrump @tedcruz @CNN  I was all for pulling federal funding for abortion. But punishing women for it? You both lost my vote today.","Wed Mar 30 20:31:17 +0000 2016","Delgado1776",32.6782075,"-83.1738665","reproductive_rights"
"587","No surprise that #HuffingtonPost has gone #fullretard again with feminist spin instead of reporting facts. #stopabortion #DonaldTrump","Wed Mar 30 20:32:46 +0000 2016","Apocalypse2001",43.629311,"-79.2725695","feminism"
"588","Is this guy losing it?// Donald Trump went full anti-woman in comments on abortion https://t.co/KbzjS09JeF via @HuffPostPol","Wed Mar 30 20:35:28 +0000 2016","frannyward",39.937821,"-75.3067705","reproductive_rights"
"589","@TheRickWilson I think the punishment should be that whoever has an abortion gets to kick Donald Trump in the nuts.","Wed Mar 30 20:39:55 +0000 2016","nottrumpforprez",49.6883795,"-112.846358","reproductive_rights"
"590","#Trump is a fucking cock-trumpet of the lowest order. A spittoon of bile  hate  misogyny  lies and missing grammar. https://t.co/t9QhVSB8S0","Wed Mar 30 20:41:24 +0000 2016","ClaphamPingu",51.4603395,"-0.115406","men"
"591","“@ComplexMag: Donald Trump says women should be punished for abortions: https://t.co/nyfSVyJnsb” wtf.","Wed Mar 30 20:51:49 +0000 2016","l0vezae",51.5469265,"-0.1091815","reproductive_rights"
"592","@realDonaldTrump you don't like abortions but quiet frankly I think you've should've been one","Wed Mar 30 20:51:55 +0000 2016","K_Newland5",39.0880045,"-94.3783325","reproductive_rights"
"593","Enough with this misogynistic person. He's unfit for any kind of leadership. #nevertrump https://t.co/FsBKsjSHnW","Wed Mar 30 20:54:28 +0000 2016","motherglover1",40.780709,"-73.9685415","men"
"594","Shame shame shame on you @realDonaldTrump Can you stoop any lower? 'women should be punished for illegal abortions'.","Wed Mar 30 20:54:55 +0000 2016","midstargirl",51.6118845,"-0.2108945","reproductive_rights"
"595","Donald trump saying that if abortions are made illegal woman having them should be punished. This guy is a total bellend and waste of life","Wed Mar 30 20:56:05 +0000 2016","SarahMi14951663",52.84709,"-2.298134","reproductive_rights"
"596","Here's where @realDonaldTrump and all the other 2016 candidates stand on abortion: https://t.co/Q4RwhCH7Uh","Wed Mar 30 20:57:17 +0000 2016","WordsOfSarah",38.898603,"-77.0143985","reproductive_rights"
"597","[Insert unsurprised reaction here.]  Donald Trump says any ban on abortions should include “some form of punishment” for women who get them.","Wed Mar 30 20:59:57 +0000 2016","MacGuru96",49.288257,"-123.1332435","reproductive_rights"
"598","@realDonaldTrump is a Grandmaster at politics. Tanking in WI polls &amp; immediately hijacks news cycle with punishing women quote re abortions.","Wed Mar 30 21:03:30 +0000 2016","ChasBrowning",35.209059,"-80.8467855","reproductive_rights"
"599","⚡️ “Here are Donald Trump's thoughts on abortion” @realDonaldTrump you gonna mace little girls?   https://t.co/38EIyNAm1v","Wed Mar 30 21:07:51 +0000 2016","jakelorenzia",42.0325065,"-93.6393635","reproductive_rights"
"600","Yup @heytana tells @wolfblitzer u don't know what's with @realDonaldTrump abortion statement. 'But he loves women and children.' #dumbass","Wed Mar 30 21:14:03 +0000 2016","Jim_Cressman",42.9488405,"-81.2487865","reproductive_rights"
"601","⚡️ “Donald Trump wants to 'punish' women who have abortions”  https://t.co/vfp3fwOvqR","Wed Mar 30 21:16:07 +0000 2016","JohnstoneFire",53.6655995,"-2.6698705","reproductive_rights"
"602","@Morning_Joe @realDonaldTrump Trump is bending - his comments on abortion are scary","Wed Mar 30 21:18:58 +0000 2016","PGCAE",39.087055,"-77.1631025","reproductive_rights"
"603","Shameful #gop #waronwomen continues ⚡️ “Here are Donald Trump's thoughts on abortion”  https://t.co/mZbbzOBHIZ","Wed Mar 30 21:22:57 +0000 2016","Nach9636",39.9552785,"-75.2752845","reproductive_rights"
"604","@realDonaldTrump Punish women for getting abortions  Saudi Arabia may need nukes. Your mental capacity to be President should be examined.","Wed Mar 30 21:23:21 +0000 2016","jeffmac23",44.321234,"-61.8117305","reproductive_rights"
"605","When @realDonaldTrump says that women who get an abortion deserve punishment https://t.co/IhF5iEUV24","Wed Mar 30 21:25:15 +0000 2016","RaminZareian",32.6782075,"-83.1738665","reproductive_rights"
"606","https://t.co/lr8Z3NkUVh Donald Trump endorses some form of punishment for women who get abortions.","Wed Mar 30 21:25:51 +0000 2016","dominickambro",40.0048655,"-75.117998","reproductive_rights"
"607","Donald Trump went full anti-woman in comments on abortion https://t.co/5h6IKfehpH # via @HuffPostPol","Wed Mar 30 21:28:47 +0000 2016","SMN_SRF",37.552481,"-122.3154215","reproductive_rights"
"608","How long before the feminist wing (@megynkelly @DLoesch) of the GOP attacking Donald Trump 24/7  jumps off the Michelle Fields bandwagon????","Wed Mar 30 21:32:17 +0000 2016","DGInCa4Trump",33.739992,"-117.8874385","feminism"
"609","@BretBaier @realDonaldTrump Donald don't answer questions like that  especially since abortion is legal. You are being setup.","Wed Mar 30 21:33:43 +0000 2016","DianePavlick",41.093821,"-73.926137","reproductive_rights"
"610","Donald Trump's Anti-Abortion policies are too extreme for Anti-Abortion supporters. https://t.co/NCssOZEdww   Seriously. What a dickhead.","Wed Mar 30 21:35:54 +0000 2016","ArghZombies",50.9213275,"-1.396467","reproductive_rights"
"611","@realDonaldTrump do you know how many rapes go unreported?","Wed Mar 30 21:37:01 +0000 2016","ImJacksDejaVu",34.093436,"-84.055018","violence_against_women"
"612","Donald Trump wants punishment for women who get abortions. There should be punishment for his mom who didn't.","Wed Mar 30 21:43:16 +0000 2016","chelseavcoyle",39.8658035,"-75.0903925","reproductive_rights"
"613","@MattWalshBlog evident that @realDonaldTrump recent abortion position isn't from his belief core but poorly contrived GOP appropriation","Wed Mar 30 21:43:52 +0000 2016","JamesStoller",40.4590815,"-86.9299805","reproductive_rights"
"614","BBC News - Donald Trump: Punish women for illegal abortions https://t.co/xLsrRDypKV","Wed Mar 30 21:51:42 +0000 2016","Antoinette_Newm",50.6274375,"-2.4692695","reproductive_rights"
"615",". @tompeyer is the @realDonaldTrump abortion punishment of comics. Sad!","Wed Mar 30 21:54:31 +0000 2016","themightylayman",33.295215,"-111.7385665","reproductive_rights"
"616","@MattWalshBlog evident that @realDonaldTrump recent abortion position isn't from his belief core but poorly contrived conserv appropriation","Wed Mar 30 22:07:35 +0000 2016","JamesStoller",40.4590815,"-86.9299805","reproductive_rights"
"617","@realDonaldTrump I wonder how many you've paid for? @NPR: Trump Calls For Punishing Women Who Have Abortions https://t.co/1Rcoc2TC9y","Wed Mar 30 22:12:34 +0000 2016","JosephOstunio",36.120959,"-115.3353435","reproductive_rights"
"618","@BradF80 Abortion: not a 'real issue'?  That 'one group' you're talking about is just over 50% of likely voters. #Wow @realDonaldTrump @nrlc","Wed Mar 30 22:24:21 +0000 2016","fakeconsultant",47.526913,"-121.8443495","reproductive_rights"
"619","@realdonaldtrump on abortion?If he's not insulting someone or some group he doesn't know what to say so he answers out of desperation.#Loser","Wed Mar 30 22:26:22 +0000 2016","ellauck",36.232915,"-115.223125","reproductive_rights"
"620","Donald Trump Pulls Back From Wanting 'Some Form Of Punishment' For Women Who Have Abortions https://t.co/iFasT6Bjw7 https://t.co/BKo3d3qwUa","Wed Mar 30 22:26:25 +0000 2016","LeadStoriesCom",50.9669825,"5.4898925","reproductive_rights"
"621","Honestly fuck Donald Trump. No woman should be punished for abortion.","Wed Mar 30 22:33:51 +0000 2016","clara_cozy",39.6293145,"-79.9438375","reproductive_rights"
"622","@politico @realDonaldTrump It was a HYPOTHETICAL QUESTION ..abortion is  LEGAL if it was not it would B crime and B punished #moremedialies","Wed Mar 30 22:35:25 +0000 2016","rnmomof7",42.7430345,"-78.8500525","reproductive_rights"
"623","Donald Trump: The only person capable of uniting both sides of the abortion debate due to his verbal diarrhea. Engage brain  then speak.","Wed Mar 30 22:36:23 +0000 2016","ccingraham",38.9860885,"-94.6345835","reproductive_rights"
"624","@realDonaldTrump Maybe we should include punishments for philanderers along with women who get abortions  hmmmm? #MakeDonaldDrumpfAgain","Wed Mar 30 22:48:12 +0000 2016","samjcrain2",41.8335845,"-87.732013","reproductive_rights"
"625","Notice @realDonaldTrump obfuscates #abortion by attacking  @hardball_chris on his church?  Neither Tweety nor Pope are running for #POTUS.","Wed Mar 30 22:53:36 +0000 2016","Clarknt67",40.655138,"-73.9487755","reproductive_rights"
"626","Donald Trump: women who get illegal abortions should be 'punished' https://t.co/YHek00nM37 is he serious or just after the publicity?","Wed Mar 30 22:55:15 +0000 2016","DawnAstonAdams",52.4937335,"-2.124442","reproductive_rights"
"627","@Jimmyspolitics @realDonaldTrump @FoxBusiness @tperkins woman some states already go to for abortion","Wed Mar 30 23:03:25 +0000 2016","nanblunt",39.0945865,"-76.8140715","reproductive_rights"
"628","@NeilTurner_ @HillaryClinton Neil  HC maybe a liar to some  but Donald is a far worse train wreck; advocating racism  violence and sexism.","Wed Mar 30 23:08:24 +0000 2016","iaml1ndsay",37.5162205,"-122.295229","feminism"
"629","#tytlive So @realDonaldTrump would throw a 10-y.o. rape victim who got knocked up &amp; got an #Abortion? Now that's illegal! #abortionrights","Wed Mar 30 23:12:50 +0000 2016","Pete_The_Rock",44.218552,"-88.443615","violence_against_women"
"630","this man donald trump just said that women should be punished for abortions https://t.co/dIchW0Wf8z","Wed Mar 30 23:16:33 +0000 2016","I_Am_A_Gawd",32.6782075,"-83.1738665","reproductive_rights"
"631","@realDonaldTrump less abortions = more handouts to more people born into poverty. Who do think are getting the abortions? It's not the 1%","Wed Mar 30 23:18:14 +0000 2016","deltash40",27.698682,"-83.804475","reproductive_rights"
"632","Donald Trump's 'Some Form of Punishment' for Abortion Comment Isn't Going Over Well by @claire_lampen https://t.co/5VYvNOG3H3 via @MicNews","Wed Mar 30 23:28:33 +0000 2016","CelesteKatzNYC",44.2782425,"-88.393439","reproductive_rights"
"633","@realDonaldTrump  only time be used for life of mother  incest  rape. Economy-Depressed. Adoption  answer for mistake of passion.  Go Trump.","Wed Mar 30 23:35:09 +0000 2016","cahoyle",39.7393005,"-89.2665075","violence_against_women"
"634","@PolitiFact Telling it like it is a la @realDonaldTrump'the son of a bitch's a shameless liar &amp; a sexist misogynist sausagefinger boob'~ Me","Wed Mar 30 23:56:14 +0000 2016","DrGianRico",38.3045585,"-92.4367735","men"
"635","@TheMuslimIssue @realDonaldTrump yea this sux that he said that  still abortion is not a priority for our security","Wed Mar 30 23:56:18 +0000 2016","OliMauritania",21.044245,"-10.939134","reproductive_rights"
"636","@tedcruz ok now after trumps abortion statement.. Ban abortions/punish women who have them.. You better figure how to get that nomination!!","Thu Mar 31 00:11:56 +0000 2016","MotherTerysa",46.0646405,"-118.3210685","reproductive_rights"
"637","#BenCarson is now a #psychiatrist telling the media he did not think Donald Trump had a chance to really think about #abortion issue.","Thu Mar 31 00:22:19 +0000 2016","WayneCamo",18.1154075,"-77.275953","reproductive_rights"
"638","Whoa  whoa. @realDonaldTrump says that he would punish a woman who had an abortion. Can we revoke his human card now? #MSNBCTownHall","Thu Mar 31 00:36:30 +0000 2016","ChelseaKMerta",38.653771,"-90.247824","reproductive_rights"
"639","@realDonaldTrump that abortion question should be up to the states to decide !","Thu Mar 31 00:43:36 +0000 2016","Mariedavis1062",30.447682,"-86.6364105","reproductive_rights"
"640","Ben Carson says Trump mangled abortion Q because 'I don't believe that he was warned that that question was coming.' https://t.co/eJNDERKhNo","Thu Mar 31 00:45:40 +0000 2016","rosierifka",32.6782075,"-83.1738665","reproductive_rights"
"641","@realDonaldTrump I'm watching the abortion argument with @hardball_chris  was badgering you. Presidents R not judges 2 dole out punishment.","Thu Mar 31 00:46:00 +0000 2016","kaiaka",39.1701115,"-77.26434","reproductive_rights"
"642","#donaldtrump #prolife #abortion https://t.co/3IMBh6jMvT","Thu Mar 31 00:48:32 +0000 2016","paulstoriale",34.0207895,"-118.4119065","reproductive_rights"
"643","Abortion is being used as birth control Donald Trump makes sense after the first abortion they should start fining women 500 fine","Thu Mar 31 00:50:42 +0000 2016","caffejian",36.786042,"-119.7824645","reproductive_rights"
"644","Today's gaffe by @realDonaldTrump re: 'punishment' for women who have illegal abortions -- will be his Waterloo. Hey Donald... #YourFired","Thu Mar 31 01:02:29 +0000 2016","greggchampion",34.0207895,"-118.4119065","reproductive_rights"
"645","Donald Trump is a racist  misogynistic asshole and there is no arguing that","Thu Mar 31 01:04:32 +0000 2016","maddiedewitt3",45.188407,"-68.984705","men"
"646","@MGMTino @AC360 @realDonaldTrump @jaketapper illegal immigration is much more straightforward than abortion from legal AND moral stance IMO","Thu Mar 31 01:06:46 +0000 2016","OffTheMenu67",33.121484,"-117.2879235","reproductive_rights"
"647","Interesting that Donald Trump got to interview @hardball Mathews re his views on abortion. #hack","Thu Mar 31 01:07:24 +0000 2016","HandyRandy",20.6800615,"-156.4214125","reproductive_rights"
"648","@maddow is so #dedicated to #facts! @HillaryClinton interview  #DonaldTrump &amp; #abortion is #priceless! I never chase #famous women @SMShow!","Thu Mar 31 01:12:54 +0000 2016","jboogiebrown2",42.9564115,"-85.6411415","reproductive_rights"
