"","Tweet","Time Stamp","Twitter Handle","Latitude","Longitude","Topic"
"301","“Bernie Sanders thinks he’s running against Hillary Clinton ” said @VanJones68. “He’s running against @sandylocks.” #intersectionality","Sat Feb 27 23:41:37 +0000 2016","JamilSmith",40.7055975,"-73.977717","intersectionality"
"302","there is some fat lesbian pig with purple hair at a hillary rally singing 'this is my fight song' who is she fighting...what is she fighting","Sun Feb 28 01:04:49 +0000 2016","franktufaro411",40.803076,"-73.3370975","intersectionality"
"303","@FoxNews @HillaryClinton  WHAT WE NEED IS TO TRY HER FOR TREASON AND HER HUSBAND FOR SERIAL RAPE !!!","Sun Feb 28 01:14:17 +0000 2016","eda4461",40.0730405,"-74.7243235","violence_against_women"
"304","@FeministaJones Spike Lee's wife came out after his endorsement and said she was supporting Hillary","Sun Feb 28 01:50:51 +0000 2016","ptlachance",36.200008,"-86.791549","feminism"
"305","MSNBC's misogyny- At 10%vote inNH He only 1% more said Sanders wins NH. Hillary has 74% in SC with 75% of vote in 'Clinton projected winner'","Sun Feb 28 02:03:16 +0000 2016","ciardha",38.195555,"-85.7223455","men"
"306","In 1982 Trump put woman in charge of building Trump Tower. Just try and call him a sexist  Hillary.","Sun Feb 28 02:47:58 +0000 2016","jane_spillane",33.54781,"-79.052199","feminism"
"307","Hillary Clinton Faces Social Media Sexism Which Cannot Be Minimized -  https://t.co/SUAXjk4QIA","Sun Feb 28 03:02:40 +0000 2016","damonbethea1",40.4772735,"-79.833837","feminism"
"308","@ltsFeminism #WhichHillary  #NeverTrump  #ImWithHer #AlwaysTrump  #FeelTheBern  PBS STUDY SHOWS MOST VOTERS ARE DUMB https://t.co/l3iac8Zuhm","Sun Feb 28 03:05:51 +0000 2016","0ggles",28.0858635,"-82.746851","feminism"
"309","My excitement around Hillary Clinton's win stems around the misogyny thrown at her   #SouthCarolinaPrimary","Sun Feb 28 03:29:48 +0000 2016","boldandworthy",41.8335845,"-87.732013","men"
"310","Y'all complaining about Trump  but if Hillary Clinton president were fucked. Only thing she'll be good at is cleaning the White House","Sun Feb 28 04:48:19 +0000 2016","Jordan_Hall84",42.325387,"-83.34512","professional_gap"
"311","Having a #lesbian president in #HillaryClinton would be a bad idea","Sun Feb 28 04:59:10 +0000 2016","collyd420",41.8409115,"-72.568606","intersectionality"
"312","With women it's all about controlling our reproductive rights &amp; silencing our voice as being 'shrill' #ImWithHer https://t.co/ziU2OioCNZ","Sun Feb 28 06:20:57 +0000 2016","KoriWasinger",26.721896,"-80.1226195","reproductive_rights"
"313","#VotesforWomen #Suffragettes were beaten  arrested  tortured so we could vote. Vote for .@HillaryClinton #I'mWithHer https://t.co/CTiK9ZCgaS","Sun Feb 28 09:40:47 +0000 2016","okerlund61",36.7632155,"-76.2958955","feminism"
"314","This is me... #Oscars It's a liberal pro-Hillary-Clinton  anti-Republican  Fag-Transgender propaganda parade https://t.co/Yj97TFidia","Sun Feb 28 13:04:43 +0000 2016","TennHawkman",35.935017,"-86.8511765","intersectionality"
"315","This is what you get when Hillary becomes president. If you think there's diversity now  hold tight. Gets better... https://t.co/XEcLCjyr7a","Sun Feb 28 13:35:50 +0000 2016","bryanisensee",44.1013915,"-70.1697955","intersectionality"
"316","@HillaryClinton It’s a Bad Day the Rape Allegation Against Bill https://t.co/zua1hHwkLz via NRO #Trump","Sun Feb 28 13:42:49 +0000 2016","CCBelieves",38.8051145,"-77.2369685","violence_against_women"
"317","Agreed and it'll be some #sexism POS like 'Buyers Remorse' #BernieSanders advocated.  #ImWithHer #HillaryClinton    https://t.co/yDwhMBjyka","Sun Feb 28 15:32:33 +0000 2016","KoriWasinger",26.721896,"-80.1226195","feminism"
"318","@georgeferragut @VRWCTexan When Hillary denounces Black Lives Matter  LaRaza  Abortionists  ...","Sun Feb 28 16:22:25 +0000 2016","AmericanBelle1",41.817084,"-71.4218325","reproductive_rights"
"319",".@aJimHolmes If Hillary responds with in-kind mudslinging  it looks like his misogyny is well-founded. No-win scenario for Clinton.","Sun Feb 28 16:52:13 +0000 2016","jimevansmusic",27.9965945,"-82.442694","men"
"320","Sorry Hillary. America isn't great. We allow 1 million abortions/yr. We have no borders. Our culture is lost. &amp;     https://t.co/gT1rCGt8AT","Sun Feb 28 17:11:57 +0000 2016","SaveUSA2014",39.7665555,"-86.441236","reproductive_rights"
"321","@mitchellvii Fact your supporting someone who can't even say racism is wrong tells me alot about you.Trump is only in to give to Hillary","Sun Feb 28 17:53:41 +0000 2016","mychloegirl6124",41.086917,"-85.1700515","intersectionality"
"322","@RcCartwright @Patta47cake @HillaryClinton just racism  hate and sound bites","Sun Feb 28 18:19:31 +0000 2016","BobbyTBD",34.0870095,"-118.369645","intersectionality"
"323","Imagine CNN asking Hillary if she accepts racist support of BlackLivesMatter  who say AllLivesMatter is a racial slur.","Sun Feb 28 19:32:45 +0000 2016","keywestcliff2",24.5693445,"-81.7707575","intersectionality"
"324","@Pashavermin More of that DIVERSITY &amp; these are Castro Commies  who will someway be able to vote 'D' for Hillary.","Sun Feb 28 20:13:03 +0000 2016","AnnKirsch1",27.698682,"-83.804475","intersectionality"
"325","'Hillary Clinton's Faux Feminism' READ: https://t.co/bZgGkN2KBm #SuperTuesday #FeelTheBern @es_snipes #ImWithHer https://t.co/pJW3xqQFzf","Sun Feb 28 20:30:33 +0000 2016","LChristianer",37.2691755,"-119.3066075","feminism"
"326","@pointsnfigures @HillaryClinton communism is a political ideology  KKK is a white supremacist group responsible for murders  rapes &amp; arson.","Mon Feb 29 00:58:11 +0000 2016","arlogilbert",30.3233455,"-97.754724","violence_against_women"
"327","@larryelder 27 rapes/assualts and 63 deaths linked to Bill and Hillary  but liberals over look that... how sick they are!","Mon Feb 29 04:18:24 +0000 2016","JohnnyReb1970",33.6658655,"-117.3149705","violence_against_women"
"328","@andsat admit facts! #HillaryClinton #attactsattBernie with #lies of #Sexism &amp; #flipflopping #lissues #copying #Bernie2016 #Campaign2016","Mon Feb 29 10:10:19 +0000 2016","Lalakanian",34.0207895,"-118.4119065","feminism"
"329","@jmpalmieri @POTUS @HillaryClinton @marcorubio @billclinton who more racism inside [A] SOUTHERN WHITE BREAD OR [B] COASTAL WHITE BREAD ?","Mon Feb 29 11:29:18 +0000 2016","mishrainsead03",26.8251695,"80.8844075","intersectionality"
"330","please dont try to ruin my favorite franchise for me. hillary is a 'feminist' only for PR https://t.co/SbOcGCF8SN","Mon Feb 29 17:28:52 +0000 2016","bntyhntrs",28.7107455,"-81.529538","feminism"
"331","@ajjaffe @shine_right He's leaning on his supporters to either vote for Hillary in November  or to simply stay home  if Trump wins tomorrow.","Mon Feb 29 18:17:42 +0000 2016","Jaeger1985",40.820013,"-73.950697","professional_gap"
"332",".@jaketapper Will u have @HillaryClinton on &amp; ask her to disavow #BlackLivesMatter &amp; apologize for promoting phony 'racism' @ualbany? #Trump","Mon Feb 29 21:15:31 +0000 2016","JLPtalk",34.0870095,"-118.369645","intersectionality"
"333","Quoting a woman telling other women they don't have to vote for Hillary b/c she is a woman is sexist https://t.co/1vKNx6fxrx","Mon Feb 29 21:48:25 +0000 2016","50th_President",32.6782075,"-83.1738665","feminism"
"334","@HillaryClinton  News | LifeSite https://t.co/VrlWTv3RXU I Hope you can stop 2nd term abortions. All should be stopped! Its too sad","Mon Feb 29 22:37:04 +0000 2016","ladyepic001",41.086917,"-85.1700515","reproductive_rights"
"335","@SSReaney @steph93065 @loudobbsnews Sitting where? Hillary would win in landslide. The KKK against the suffragettes?","Mon Feb 29 22:37:30 +0000 2016","CShore88",39.317203,"-74.601832","feminism"
"336","Why Young Women Don't Buy Hillary Clinton’s Feminism | Analysis | teleSUR English https://t.co/cxqTiwcFCD","Tue Mar 01 03:57:18 +0000 2016","SoheilAsefi",40.8503475,"-73.8494415","feminism"
"337","Speaking of things the GOP will attack Hillary on👉tax funded abortions. I'm really surprised the GOP isn't attack her for this now.","Tue Mar 01 05:09:02 +0000 2016","50th_President",32.6782075,"-83.1738665","reproductive_rights"
"338","@MSNBC tried to hide their ppl of color problem by reversing their racism unto Hillary Clinton. All the Bernie &amp;Trump promotion #Whitepower","Tue Mar 01 06:09:15 +0000 2016","MrDane1982",40.8503475,"-73.8494415","intersectionality"
"339","@patrioquotes @RNRVirgnia @RNRMass @RNRWestVirginia The media lies about Trump yet excuses Hillary for her racism! https://t.co/pm51VFy5vl","Tue Mar 01 06:57:57 +0000 2016","Natire2u",37.414371,"-122.14403","intersectionality"
"340","https://t.co/zlSqWA0HQ2 @HillaryClinton on how to end racism @VoteHillary2016 #ImWithHer #BlackLivesMatter @cnn @cnnbrk #Clinton2016 #NAACP","Tue Mar 01 10:17:41 +0000 2016","NYgiantsSUCK",41.1179365,"-77.604684","intersectionality"
"341","Warning if the box is empty glance at Hillary Clinton A warning that should be attached to every box of condoms https://t.co/7ZULKgCneW","Tue Mar 01 11:06:37 +0000 2016","claytons1952171",40.814828,"-81.532055","reproductive_rights"
"342","Patriarchs refuse Reins of  power held tightly Mother help us all #haiku @HillaryClinton @SenSanders @OnlyAnExpert @RBReich @CaraMello3","Tue Mar 01 14:41:06 +0000 2016","plerf",46.2581775,"-119.2796615","men"
"343","The only difference between Hillary and Trump is that she hides her racism","Tue Mar 01 19:36:03 +0000 2016","_YoungCR7",33.5422375,"-86.793917","intersectionality"
"344","Rapper TI is sexist! I had no idea. #SuperTuesday #ImWithHer  https://t.co/56kUlsYjKU","Tue Mar 01 19:55:30 +0000 2016","loquacious08",41.8335845,"-87.732013","feminism"
"345","#ImWithHer stop the hate  racism &amp; bullying. Go vote. Make America even better https://t.co/jysX5sxgkv","Tue Mar 01 20:50:39 +0000 2016","njterrie",32.3880115,"-111.135516","intersectionality"
"346","@BenJealous @joseph_baptist @BernieSanders  On some issues TRUMP is farther left than right-leaning Hillary. Trade in particular.","Tue Mar 01 23:46:52 +0000 2016","DonnCole1",38.8885185,"-104.789327","professional_gap"
"347","Telling me to 'grow a pair' because I'm liberal or voted for Hillary is a quick way to get blocked &amp; prove you're sexist bag of shit.","Wed Mar 02 00:33:17 +0000 2016","CoreyAStewart",37.6569095,"-77.6185945","feminism"
"348","Hillary is cleaning house","Wed Mar 02 01:39:55 +0000 2016","TheRealOshin97_",39.284713,"-76.620482","professional_gap"
"349","@corywilkerson @HillaryClinton  and according to today's results it's looking like they also like racist  sexist dingbats","Wed Mar 02 02:06:18 +0000 2016","semurph",40.780709,"-73.9685415","feminism"
"350","Not even mad that Hillary won Texas idk why everyone is tripping  she had a similar mindset as Bernie  are people really still sexist","Wed Mar 02 04:18:33 +0000 2016","babyjonjonn",31.793368,"-106.4174305","feminism"
"351","Tonight  I am leaning towards Hillary Clinton. Maybe she has a chance at being our next president. No one will know until November anyway.","Wed Mar 02 04:46:01 +0000 2016","followguyy",41.298394,"-72.9291585","professional_gap"
"352","@goprapebuster @StephieGilley @HillaryClinton @350action But she will Promise Anything to be Elected","Wed Mar 02 11:00:04 +0000 2016","MyBlackMatters2",32.6782075,"-83.1738665","violence_against_women"
"353","Yes @realDonaldTrump tells it like it is....he is the mouthpiece for all the hate  racism  anger and stupidity of this nation. #Hillary2016","Wed Mar 02 13:08:00 +0000 2016","JenHBell",45.00118,"-86.2705395","intersectionality"
"354","Sam Donaldson once interviewed Hillary about racial profiling post 911 she said do whatever takes but somehow Trump is the one racist","Wed Mar 02 15:10:09 +0000 2016","robinLbowers",33.6311395,"-80.926628","intersectionality"
"355","I don't care that Hillary Clinton is a Privileged White Women  Y'all Fake Black Tumblr Feminist Need To Get A Grip  And Stop The Bull 🙄🙄","Wed Mar 02 15:40:23 +0000 2016","Kameronbain",33.7671945,"-84.433106","feminism"
"356","'Hillary is that condescending grandmother that doesn't approve of your interracial relationship. ' - @megananderson3","Wed Mar 02 15:40:55 +0000 2016","lenabest_",33.7671945,"-84.433106","intersectionality"
"357","@JoyAnnReid I'm wondering how much of #Hillary's #Uterus will save The Black Community?","Wed Mar 02 17:37:39 +0000 2016","cb74745",40.780709,"-73.9685415","reproductive_rights"
"358","One reason #ImWithHer is her constant championing of #EqualPay and #paidleave and #women  https://t.co/Ceukh2ViC7","Wed Mar 02 17:44:37 +0000 2016","Claire0h",37.414371,"-122.14403","professional_gap"
"359","Does Hillary tack left and invigorate the base with her vp pick? Or tack right with the Clinton/Haley 2016 save the country tour? #girlpower","Wed Mar 02 19:26:33 +0000 2016","acurtispdx",45.376468,"-122.770073","feminism"
"360","lets see.. Libya  Syria  rapefugee invasions  et al.. if @HillaryClinton can do them as SOS  THINK how much fun the world could be as #potus","Wed Mar 02 23:58:20 +0000 2016","Bill_Bowne",47.5978565,"-122.149768","violence_against_women"
"361","@drapermark37 @HillaryClinton Think she dropped something. #OhHillNo #HillaryForPrision2016 https://t.co/6AqFDgsKFe","Thu Mar 03 00:25:04 +0000 2016","Grand_Infidel",27.9965945,"-82.442694","violence_against_women"
"362","@TBN THE PROPHET MOHAMMED ASKING (GAY POPE FUCK FRANCIS BRING SEX CONDOMS HILLARY WEED YEMEN https://t.co/vctQwZHy2v https://t.co/ozM1oThv2y","Thu Mar 03 02:05:13 +0000 2016","YahsouhaChrist",34.0207895,"-118.4119065","reproductive_rights"
"363","@TBN THE PROPHET MOHAMMED ASKING (GAY POPE FUCK FRANCIS BRING SEX CONDOMS HILLARY WEED YEMEN https://t.co/vctQwZHy2v https://t.co/zuM4uMhUlG","Thu Mar 03 02:06:25 +0000 2016","YahsouhaChrist",34.0207895,"-118.4119065","reproductive_rights"
"364","Hillary Clinton paints herself to be this feminist icon but in 2000 she publicly tore apart her husband's sexual assault victims.","Thu Mar 03 02:57:26 +0000 2016","KylieMelendrez",39.07573,"-108.636522","feminism"
"365","@tide  THE PROPHET MOHAMMED ASKING GAY POPE FRANCIS BRING SEX CONDOMS HILLARY YEMEN   https://t.co/vctQwZHy2v https://t.co/FXZuF9bTVu","Thu Mar 03 03:12:35 +0000 2016","YahsouhaChrist",34.0207895,"-118.4119065","reproductive_rights"
"366","@tide THE PROPHET ISLAM MOHAMMED ASKING GAY POPE FRANCIS BRING SEX CONDOMS HILLARY YEMEN  https://t.co/vctQwZHy2v https://t.co/QjV7o1l8wG","Thu Mar 03 03:16:58 +0000 2016","YahsouhaChrist",34.0207895,"-118.4119065","reproductive_rights"
"367","@tide THE PROPHET ISLAM MOHAMMED ASKING GAY POPE FRANCIS BRING SEX CONDOMS HILLARY YEMEN  https://t.co/vctQwZHy2v https://t.co/kwkkZcooEJ","Thu Mar 03 03:17:23 +0000 2016","YahsouhaChrist",34.0207895,"-118.4119065","reproductive_rights"
"368","@US_EUCOM THE PROPHET ISLAM MOHAMMED ASK GAY POPE FRANCIS BRING SEX CONDOMS HILLARY YEMEN  https://t.co/vctQwZHy2v https://t.co/XuM3PCQSHK","Thu Mar 03 03:34:21 +0000 2016","YahsouhaChrist",34.0207895,"-118.4119065","reproductive_rights"
"369","I bet everyone I went to high school with thinks I'd vote for Hillary because of feminism but it's actually why I'm voting for Bernie 😂","Thu Mar 03 09:07:41 +0000 2016","abi_marie21",40.1972405,"-85.39135","feminism"
"370","Selon un récent sondage ORC Poll pour @CNN  @HillaryClinton gagnerait par 52% des suffrages contre @realDonaldTrump #USA2016 #Trump #Clinton","Thu Mar 03 14:49:09 +0000 2016","EmLemoine",48.8588335,"2.347003","feminism"
"371","@andreassoridis @Death2RapeGangs We should have sent Hillary &amp; Merkel to take her place they'd love it👹","Thu Mar 03 14:53:57 +0000 2016","ReiserWilliam",37.63941,"-84.773588","violence_against_women"
"372","@peterdaou @mitchellreports @BlueNationRev Mitchell is a racist sexist asshole. She has a visceral hate for @HillaryClinton.","Thu Mar 03 18:08:47 +0000 2016","colbarroosevelt",38.608186,"-77.356767","feminism"
"373","Okay  fellow democrats and left-leaning independents  let's talk about #HillaryClinton and #BernieSanders and what it means when one loses.","Thu Mar 03 19:34:04 +0000 2016","TheRLKing",34.2673105,"-118.731399","professional_gap"
"374","He is a sexist talking about his wife n hillary https://t.co/xeXZsF0JXJ","Thu Mar 03 19:38:43 +0000 2016","Imnopangloss",21.5857105,"39.2541285","feminism"
"375","Every redneck is voting for Trump  every pothead is voting for Bernie  and every feminist is voting for Hillary","Thu Mar 03 19:55:03 +0000 2016","E_rich23",37.822244,"-85.7682405","feminism"
"376","@ouija_kitten @CaptainNeil96 @HillaryClinton You have to ask if this is sexist  never mind vile. You are a special kind of stupid","Fri Mar 04 01:16:25 +0000 2016","DrCheriQuinn",34.178787,"-103.3372665","feminism"
"377","Every time I see one of those lame MS paint windows '95 sexist memes about Hillary #ImWithHer https://t.co/UVNifApW1f","Fri Mar 04 04:50:23 +0000 2016","Patrickesque",47.614817,"-122.3306025","feminism"
"378","@Caitlyn_Jenner your support of anti-trans @tedcruz is a slap in the face for the #Transgender community. #TransForHillary #translivesmatter","Fri Mar 04 04:58:24 +0000 2016","jassyberries",41.1352835,"-104.787092","intersectionality"
"379","@CAPTDSPAWN5 @BARRYCUDA3 #BLACKHISTORYMONTH OBAMA &amp; HILLARY HAVE MADE SURE BLACKS ABORTION KILL 50% OF THEIR BABIES https://t.co/bJtim23A7Z","Fri Mar 04 05:13:53 +0000 2016","BARRYCUDA3",26.721896,"-80.1226195","reproductive_rights"
"380","Lesbian Hillary   https://t.co/zgIhX9emkr","Fri Mar 04 12:45:18 +0000 2016","wideglide6969",41.1179365,"-77.604684","intersectionality"
"381","We will make 'HERSTORY'with @HillaryClinton #HillaryClinton in this 21st Century #HERstory  #ImWithHer for Madame #POTUS in 2016","Fri Mar 04 13:06:59 +0000 2016","jccolyer",40.0730405,"-74.7243235","professional_gap"
"382","@ColMorrisDavis @Normsmusic @HillaryClinton @realDonaldTrump Hil establishing her bina fides at age 24  investigating racial discrimination","Fri Mar 04 14:07:53 +0000 2016","BrianLemaire2",40.7180015,"-74.066663","intersectionality"
"383","Jim Webb says he'll vote for Trump over Hillary but it's 'not personal' it's just sexist. #NeverTrump #ImWithHer #GOPDebate","Fri Mar 04 17:48:08 +0000 2016","kate_hess",34.0870095,"-118.369645","feminism"
"384","@EvanDufresne Didn't realize that racism was worse than Hillary. Got it.","Fri Mar 04 19:22:30 +0000 2016","TheJoeRoy",35.8439815,"-78.657837","intersectionality"
"385","@zorabet why is that Bill and Hillary figure so sexist??? I am so mad.","Fri Mar 04 20:36:03 +0000 2016","rach_eva",40.6708795,"-73.8311875","feminism"
"386","@hoverbird but bonus points if you promise not to tell smart ladies supporting Hillary that what they perceive as sexism is 'utterly absurd'","Sat Mar 05 01:36:59 +0000 2016","LipstickEcon",39.1450235,"-75.3864605","feminism"
"387","Real #HillaryClinton on Gay Marriage  yet today she's the epitome of diversity. @BernieSanders stop @HillaryClinton https://t.co/3x8tHirbbN","Sat Mar 05 12:33:24 +0000 2016","TarekFatah",43.629311,"-79.2725695","intersectionality"
"388","@HillaryClinton: 'America never stopped being great'. #MassShootings  #racism  #povertyinamerica   lack of #healthcare...Yeah 'great'...","Sat Mar 05 14:14:18 +0000 2016","ShaharBar85",31.342253,"34.9684285","intersectionality"
"389","@elisabethmroche @EmilyTwheat just voted for .@HillaryClinton  #GeauxVote now to be part of a movement for Herstory https://t.co/rCtMoM3lvE","Sat Mar 05 17:42:16 +0000 2016","SarahGibson26",30.4591,"-91.0907995","professional_gap"
"390","Ojo  #Latinos - Los Clinton son amigos de las familias Trump  Bush y Romney. Los mismos que juran racismo. Vote por BernieSanders  #Nebraska","Sat Mar 05 20:59:53 +0000 2016","freedommary",42.746617,"-75.770041","intersectionality"
"391","Ojo  #Latinos - Los Clinton son amigos de las familias Trump  Bush y Romney. Los mismos que juran racismo. Vote por BernieSanders  #Kansas","Sat Mar 05 21:00:10 +0000 2016","freedommary",42.746617,"-75.770041","intersectionality"
"392","Everyone who does not vote gives consent to every bad decision government makes. #GOP #Democrats #p2 #tcot #BernieSanders #HillaryClinton","Sat Mar 05 21:09:20 +0000 2016","brilyn37",40.8207125,"-74.5582155","violence_against_women"
"393","Obama started the race wars during his 1st term now they've escalated hillary will continue to racial divide America https://t.co/wRx8ok4mlN","Sat Mar 05 22:16:22 +0000 2016","beyer_linda",26.63648,"-81.986834","intersectionality"
"394","Me too @SinkTheSkidmark. However they're outnumbered 9-1 by racist/sexist/partisan Hillary supporters. @Jrlion15 @cenkuygur @TheYoungTurks","Sun Mar 06 00:00:22 +0000 2016","Notorious_Nava",34.0207895,"-118.4119065","feminism"
"395","@YorksSocialist @HunterHRC2016 fuck you. Bernie bought  paid for by NRA  voted against AMBER Alerts  I s NRA'S bitch  wrote rape essay @ 31","Sun Mar 06 01:18:49 +0000 2016","arln1966",26.150368,"-80.1491725","violence_against_women"
"396","@jschaulsohn Hillary habla de 'derechos reproductivos de la mujer'  hispanos y afroamericos creen que eso significa anti aborto.","Sun Mar 06 11:59:22 +0000 2016","FcoXSalinasb_TV",44.1454365,"-120.5834015","reproductive_rights"
"397","If Hillary becomes the nominee  this is what we will hear from every right leaning super pac out there. NONSTOP 😣😧😢 https://t.co/I8eXoaBBum","Sun Mar 06 13:14:22 +0000 2016","barbour_nancy",41.308403,"-88.149182","professional_gap"
"398","@BostonBoomer Does that make comment less true? How is sexism the reason ppl detest Hillary if same ppl love Warren?","Sun Mar 06 15:04:30 +0000 2016","doobeedoo2",33.9752445,"-118.44784","feminism"
"399","#NancyReagan aka #dragonlady for working with her husband when #POTUS What will media call #Bill if #Hillary's elected? #DoubleStandard!","Sun Mar 06 17:32:44 +0000 2016","WorthHaving1",41.1179365,"-77.604684","feminism"
"400","Trump mocks 'making America whole' message  but Hillary is somewhat referencing diversity.  https://t.co/TaZBNoRWNK","Sun Mar 06 17:58:29 +0000 2016","CindyOlson",40.780709,"-73.9685415","intersectionality"
"401","@DebbieSchlussel Wow  that's a really nice thing to say abt Hillary Clinton. Or did your racism blind you to that implied compliment?","Sun Mar 06 23:19:07 +0000 2016","KenSimonSays",40.780709,"-73.9685415","intersectionality"
"402","'Can I finish please??' Misogynist asshole. @HillaryClinton just destroyed him on guns.","Mon Mar 07 02:00:39 +0000 2016","oztots008",41.8335845,"-87.732013","men"
"403","@HillaryClinton wants parents to talk to their children about racism &amp; mentions #SandraBland and her murder by cops.  #DemDebate","Mon Mar 07 02:11:28 +0000 2016","SovSan",33.9759175,"-118.0188555","intersectionality"
"404","GREAT response from Hillary on racial blind spots. My fighter #ImWithHer #ShesWithUs #DemDebate","Mon Mar 07 02:11:48 +0000 2016","AutumnNAlston",35.209059,"-80.8467855","intersectionality"
"405","#DemDebate @HillaryClinton just can't answer your question on her racial blind spot(s)","Mon Mar 07 02:12:02 +0000 2016","equi725",35.1335205,"-89.922029","intersectionality"
"406","@BernieSanders Hillary cannot answer the question of racial blindspot.","Mon Mar 07 02:12:06 +0000 2016","gloriaawright",34.721886,"-92.342322","intersectionality"
"407","'What are your racial blind spots?' GREAT question &amp; even greater response from @HillaryClinton on white privilege. (See speech in Harlem )","Mon Mar 07 02:13:00 +0000 2016","JKazadi",42.9944585,"-83.72561","intersectionality"
"408","@thedailybeast Hillary failed to answer what her racial blind spot was. She just spewed more of her BS and Don Lemmon gave her a pass","Mon Mar 07 02:13:54 +0000 2016","rp_mainemiss",26.0975425,"-80.2742815","intersectionality"
"409","Hillary just dances around racial questions","Mon Mar 07 02:23:25 +0000 2016","Jamie_Lary",32.4405105,"-81.8005785","intersectionality"
"410","Who's more sexist: @BernieSanders or @HillaryClinton's top donors (@Univision owners)? https://t.co/FxhjU2A73j","Mon Mar 07 03:25:19 +0000 2016","deftbeta",29.838495,"-95.4464865","feminism"
"411","@CatherineRamos1 @ALittleGo @BernieSanders @HillaryClinton Saying he's a misogynist shows you are blinded by the Clinton #DemDebate","Mon Mar 07 03:43:58 +0000 2016","SVSalon",31.1688935,"-100.0768885","men"
"412","My sis thinks Bernie should be 'donezo ' for saying blacks experience racism bc they in ghetto &amp;/or poor. #ImWithHer #ShesWithUs #DemDebate","Mon Mar 07 03:58:44 +0000 2016","AutumnNAlston",35.209059,"-80.8467855","intersectionality"
"413","Anyone who doesn't think #BernieSanders was dismissive &amp; disrespectful to #HillaryClinton #DemDebate IS part of sexist problem. #NeverBernie","Mon Mar 07 04:28:22 +0000 2016","6nsinvt",43.8717565,"-72.4511725","feminism"
"414","Apparently it's sexist for Bernie Sanders to oppose being interrupted by Hillary when it's HIS turn to speak. HOW IS THAT SEXIST","Mon Mar 07 04:59:16 +0000 2016","TZukofski",40.5517695,"-74.466483","feminism"
"415","Some of you take this shit too far...just because hillary's a woman doesn't mean anyone opposing her is sexist https://t.co/m2W43nyyKF","Mon Mar 07 05:14:22 +0000 2016","_sarUGH_",42.4494885,"-76.5088625","feminism"
"416","Some of you take this shit too far...just because hillary's a woman doesn't mean anyone opposing her is sexist https://t.co/Q8VHhEEYYD","Mon Mar 07 05:14:59 +0000 2016","_sarUGH_",42.4494885,"-76.5088625","feminism"
"417","@LeviMcDaniel @HillaryClinton don't be a sexist jerk. #feministforbernie","Mon Mar 07 05:29:27 +0000 2016","ShareMcVeigh",45.248791,"-75.8001415","feminism"
"418","Bernie had the crowd with his giveaway programs  but then he interrupted Hillary once so  you know  Sexist!. @redsteeze @EsotericCD","Mon Mar 07 05:43:04 +0000 2016","MartiniShark",26.270261,"-80.2497725","feminism"
"419","@NYMag yeah not sexist at all. Hillary has been interrupting ppl since day 1. It was time for someone to tell her to STFU &amp; wait her turn.","Mon Mar 07 06:57:29 +0000 2016","JillianClaireXO",36.0188045,"-115.2344355","feminism"
"420","RT @HillaryClinton: We face a complex  intersectional set of challenges. We need solutions for all of them. https://t.co/p1psjLmDRr","Mon Mar 07 07:04:59 +0000 2016","Jeevesmeister",40.655138,"-73.9487755","intersectionality"
"421","RT @HillaryClinton: We face a complex  intersectional set of challenges. We need solutions for all of them. https://t.co/ZLuR6ssSdD","Mon Mar 07 07:06:29 +0000 2016","Jeevesmeister",40.655138,"-73.9487755","intersectionality"
"422","@hoosierworld typical fake Twitter feminist. Doesn't really care about women/ hates Hillary because she's told to. https://t.co/NQEfLx0lhY","Mon Mar 07 09:06:51 +0000 2016","D_Visive",34.583629,"-118.125196","feminism"
"423","With 'sexism' cards being played by Clinton stans/media hacks  it would seem appropos to deem Hillary a 'man-hater'. https://t.co/q1YWWRyulO","Mon Mar 07 12:23:15 +0000 2016","Ronc99",39.7665555,"-86.441236","feminism"
"424","People who are calling Bernie sexist because he waved his finger at Hillary during the democratic debate are being ignorant","Mon Mar 07 13:07:43 +0000 2016","Jprios17",28.529141,"-81.1850665","feminism"
"425","It's not sexist it's just not nice??? But so wasn't Hillary when she interrupted him??  https://t.co/5A5ojpcO4O","Mon Mar 07 14:43:01 +0000 2016","jessicatdlm",54.068005,"-2.7751315","feminism"
"426","@WhatWouldTB12Do And all of the feminist outrage? Ridiculous! It's called common courtesy...just sayin'.  @HillaryClinton","Mon Mar 07 15:57:44 +0000 2016","traciamc",33.7446325,"-116.237907","feminism"
"427","@JoeyIannitelli notice how this tweet is ridiculous.  That's the point.  This is what Hillary's bullshit sexism allegations sound like.","Mon Mar 07 16:09:10 +0000 2016","JoeyIannitelli",40.780709,"-73.9685415","feminism"
"428","Ghetto living  being poor  &amp; racism is not restricted to Blacks. @BernieSanders needs to update his rhetoric.#BlackLivesMatter #Hillary2016","Mon Mar 07 16:46:07 +0000 2016","DalineMagee",37.980826,"-121.3004255","intersectionality"
"429",".@HillaryClinton: Building a Broad &amp; Diverse Coalition Across the Country https://t.co/ADqJs7b7oD @ForHillary @HillarysMen #ImWithHer","Mon Mar 07 17:02:43 +0000 2016","arizonascge",33.5528625,"-112.1246765","intersectionality"
